Julich               - 002, 000, 009, 000, 016, 000, 236, 001, 009, 000, 004, 000, 147, 000, 146, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Sollenau             - 002, 000, 009, 000, 015, 001, 087, 003, 009, 000, 004, 000, 147, 000, 146, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Schalchen            - 002, 000, 009, 000, 198, 000, 083, 003, 009, 000, 004, 000, 147, 000, 146, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Altenberg            - 002, 000, 009, 000, 042, 000, 214, 001, 009, 000, 004, 000, 147, 000, 146, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Dahldorf             - 002, 000, 009, 000, 025, 001, 108, 000, 009, 000, 004, 000, 147, 000, 146, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Steigra              - 002, 000, 009, 000, 157, 000, 207, 001, 009, 000, 004, 000, 147, 000, 146, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Wollenberg           - 002, 000, 009, 000, 208, 000, 054, 001, 009, 000, 004, 000, 147, 000, 146, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Grotsch              - 002, 000, 009, 000, 003, 001, 243, 001, 009, 000, 004, 000, 147, 000, 146, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Voigtdorf            - 002, 000, 009, 000, 203, 000, 202, 000, 009, 000, 004, 000, 147, 000, 146, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Gresse               - 002, 000, 009, 000, 137, 000, 205, 000, 009, 000, 004, 000, 147, 000, 146, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Impflan              - 002, 000, 009, 000, 055, 000, 200, 002, 009, 000, 004, 000, 147, 000, 146, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Nesse                - 008, 000, 013, 000, 037, 000, 058, 001, 001, 000, 001, 000, 133, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Vechta               - 008, 000, 013, 000, 073, 000, 116, 002, 001, 000, 001, 000, 133, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Schwerin             - 008, 000, 013, 000, 148, 000, 182, 000, 001, 000, 001, 000, 133, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Putten               - 008, 000, 013, 000, 012, 001, 118, 003, 001, 000, 001, 000, 133, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Glogau               - 008, 000, 013, 000, 010, 001, 159, 001, 001, 000, 001, 000, 133, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Brieg                - 008, 000, 013, 000, 044, 001, 250, 001, 001, 000, 001, 000, 133, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Alpine Cave          - 024, 000, 012, 000, 200, 000, 141, 003, 001, 000, 001, 000, 240, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Lair                 - 015, 000, 012, 000, 087, 000, 029, 001, 010, 000, 002, 000, 098, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Lair                 - 015, 000, 012, 000, 242, 000, 014, 001, 010, 000, 002, 000, 098, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Lair                 - 015, 000, 012, 000, 134, 000, 170, 001, 010, 000, 002, 000, 098, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Lair                 - 015, 000, 012, 000, 053, 000, 226, 001, 010, 000, 002, 000, 098, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Lair                 - 015, 000, 012, 000, 182, 000, 065, 002, 010, 000, 002, 000, 098, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Lair                 - 015, 000, 012, 000, 200, 000, 230, 002, 010, 000, 002, 000, 098, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Lair                 - 015, 000, 012, 000, 024, 000, 077, 003, 010, 000, 002, 000, 098, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Lair                 - 015, 000, 012, 000, 251, 000, 143, 003, 010, 000, 002, 000, 098, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Sibculo              - 008, 000, 014, 000, 075, 000, 047, 001, 001, 000, 003, 000, 133, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Ihlo                 - 008, 000, 014, 000, 038, 000, 200, 000, 001, 000, 003, 000, 133, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Wittelte             - 008, 000, 014, 000, 022, 000, 011, 001, 001, 000, 003, 000, 133, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Hude                 - 008, 000, 014, 000, 077, 000, 234, 000, 001, 000, 003, 000, 133, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Vechta               - 008, 000, 014, 000, 055, 000, 089, 001, 001, 000, 003, 000, 133, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Essen                - 008, 000, 014, 000, 038, 000, 181, 001, 001, 000, 003, 000, 133, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Recklinghsn          - 008, 000, 014, 000, 046, 000, 158, 001, 001, 000, 003, 000, 133, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Neuss                - 008, 000, 014, 000, 028, 000, 201, 001, 001, 000, 003, 000, 133, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Geldern              - 008, 000, 014, 000, 045, 000, 103, 002, 001, 000, 003, 000, 133, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
St.Goar              - 008, 000, 014, 000, 095, 000, 077, 002, 001, 000, 003, 000, 133, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Simmern              - 008, 000, 014, 000, 045, 000, 103, 002, 001, 000, 003, 000, 133, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Germersheim          - 008, 000, 014, 000, 065, 000, 230, 002, 001, 000, 003, 000, 133, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Selz                 - 008, 000, 014, 000, 058, 000, 243, 002, 001, 000, 003, 000, 133, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Epinal               - 008, 000, 014, 000, 014, 000, 067, 003, 001, 000, 003, 000, 133, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Alstern              - 008, 000, 014, 000, 042, 000, 043, 002, 001, 000, 003, 000, 133, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Verden               - 008, 000, 014, 000, 011, 000, 203, 001, 001, 000, 003, 000, 133, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Hoya                 - 008, 000, 014, 000, 140, 000, 112, 000, 001, 000, 003, 000, 133, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Rammelsburg          - 006, 000, 013, 000, 125, 000, 141, 001, 001, 000, 001, 000, 045, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Schneeberg           - 006, 000, 013, 000, 191, 000, 008, 002, 001, 000, 001, 000, 045, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Schwaz               - 006, 000, 013, 000, 167, 000, 159, 003, 001, 000, 001, 000, 045, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Annaberg             - 006, 000, 013, 000, 194, 000, 049, 002, 001, 000, 001, 000, 045, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Iglau                - 006, 000, 013, 000, 001, 001, 179, 002, 001, 000, 001, 000, 045, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Langenau             - 006, 000, 013, 000, 192, 000, 013, 002, 001, 000, 001, 000, 045, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Zbraslavice          - 006, 000, 013, 000, 246, 000, 119, 002, 001, 000, 001, 000, 045, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Deutsch-Brod         - 006, 000, 013, 000, 250, 000, 149, 002, 001, 000, 001, 000, 045, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Bartenheim           - 006, 000, 013, 000, 040, 000, 144, 003, 001, 000, 001, 000, 045, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Moresnet             - 006, 000, 013, 000, 008, 000, 006, 002, 001, 000, 001, 000, 045, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Dofering             - 006, 000, 013, 000, 188, 000, 206, 002, 001, 000, 001, 000, 045, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Koben                - 006, 000, 013, 000, 013, 001, 199, 001, 001, 000, 001, 000, 045, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Totengrund           - 021, 000, 013, 000, 111, 000, 235, 000, 001, 000, 005, 000, 061, 001, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Anjum                - 021, 000, 013, 000, 022, 000, 198, 000, 001, 000, 005, 000, 061, 001, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Bartschsumpf         - 021, 000, 013, 000, 034, 001, 170, 001, 001, 000, 005, 000, 061, 001, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Brocken              - 021, 000, 013, 000, 124, 000, 154, 001, 001, 000, 005, 000, 061, 001, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Nornisgrinde         - 021, 000, 013, 000, 061, 000, 020, 003, 001, 000, 005, 000, 061, 001, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Racza                - 021, 000, 013, 000, 065, 001, 167, 002, 001, 000, 005, 000, 061, 001, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Hexentanzplatz       - 021, 000, 013, 000, 136, 000, 160, 001, 001, 000, 005, 000, 061, 001, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Feldberg             - 021, 000, 013, 000, 052, 000, 106, 003, 001, 000, 005, 000, 061, 001, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Watzmann             - 021, 000, 013, 000, 188, 000, 157, 003, 001, 000, 005, 000, 061, 001, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Achlum               - 021, 000, 013, 000, 253, 000, 016, 002, 001, 000, 005, 000, 061, 001, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Rammelsburg          - 006, 000, 013, 000, 052, 000, 183, 002, 001, 000, 001, 000, 045, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Spring               - 016, 000, 013, 000, 021, 000, 208, 000, 001, 000, 001, 000, 248, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Cave                 - 005, 000, 013, 000, 030, 000, 024, 002, 001, 000, 001, 000, 250, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Lake                 - 017, 000, 013, 000, 247, 000, 135, 003, 001, 000, 001, 000, 249, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Shrine               - 018, 000, 013, 000, 082, 000, 057, 002, 001, 000, 001, 000, 251, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Tomb                 - 013, 000, 013, 000, 114, 000, 067, 001, 001, 000, 001, 000, 000, 001, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Cave                 - 019, 000, 013, 000, 045, 000, 143, 003, 001, 000, 001, 000, 252, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Pagan Altar          - 020, 000, 013, 000, 084, 000, 217, 002, 001, 000, 099, 000, 254, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Spring               - 016, 000, 013, 000, 043, 000, 058, 003, 001, 000, 001, 000, 248, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Valkenberg           - 021, 000, 013, 000, 005, 000, 245, 001, 001, 000, 001, 000, 061, 001, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Lugum                - 022, 000, 013, 000, 100, 000, 026, 000, 001, 000, 001, 000, 042, 001, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Teufelstein          - 004, 000, 013, 000, 244, 000, 005, 002, 001, 000, 001, 000, 098, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Tafelfichte          - 004, 000, 013, 000, 022, 001, 133, 003, 001, 000, 001, 000, 098, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Hochkonig            - 023, 000, 013, 000, 192, 000, 159, 003, 001, 000, 001, 000, 088, 001, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
SeeWinkel            - 004, 000, 013, 000, 031, 001, 092, 003, 001, 000, 001, 000, 098, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Vogelsberg           - 004, 000, 013, 000, 091, 000, 056, 002, 001, 000, 001, 000, 098, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Juterbog             - 001, 000, 013, 000, 175, 000, 136, 001, 001, 000, 001, 000, 242, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Hundeluft            - 003, 000, 013, 000, 175, 000, 131, 001, 001, 000, 001, 000, 245, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Halberstadt          - 025, 000, 013, 000, 148, 000, 131, 001, 001, 000, 001, 000, 036, 001, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Lauf                 - 008, 000, 014, 000, 048, 000, 181, 002, 001, 000, 001, 000, 133, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Nesse                - 001, 000, 014, 000, 011, 000, 229, 000, 001, 000, 001, 000, 242, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Nordstedt            - 008, 000, 014, 000, 033, 000, 020, 000, 001, 000, 001, 000, 133, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Ihlo                 - 003, 000, 014, 000, 029, 000, 240, 000, 001, 000, 001, 000, 245, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Tongeren             - 008, 000, 014, 000, 005, 000, 076, 001, 001, 000, 001, 000, 133, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Hekeren              - 001, 000, 014, 000, 021, 000, 087, 001, 001, 000, 001, 000, 242, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Norden               - 008, 000, 014, 000, 038, 000, 171, 000, 001, 000, 001, 000, 133, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Meppen               - 001, 000, 014, 000, 051, 000, 011, 001, 001, 000, 001, 000, 242, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Barthe               - 008, 000, 014, 000, 056, 000, 199, 000, 001, 000, 001, 000, 133, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Herford              - 001, 000, 014, 000, 080, 000, 099, 001, 001, 000, 001, 000, 242, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Vechta               - 003, 000, 014, 000, 071, 000, 015, 001, 001, 000, 001, 000, 245, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Sternberg            - 001, 000, 014, 000, 094, 000, 113, 001, 001, 000, 001, 000, 242, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Bielefeld            - 008, 000, 014, 000, 071, 000, 114, 001, 001, 000, 001, 000, 133, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Goch                 - 001, 000, 014, 000, 016, 000, 150, 001, 001, 000, 001, 000, 242, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Gemert               - 003, 000, 014, 000, 005, 000, 148, 001, 001, 000, 001, 000, 245, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Verden               - 001, 000, 014, 000, 097, 000, 009, 001, 001, 000, 001, 000, 242, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Helmond              - 008, 000, 014, 000, 003, 000, 176, 001, 001, 000, 001, 000, 133, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Eller                - 001, 000, 014, 000, 030, 000, 200, 001, 001, 000, 001, 000, 242, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Limberg              - 008, 000, 014, 000, 006, 000, 019, 002, 001, 000, 001, 000, 133, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Spa                  - 001, 000, 014, 000, 003, 000, 034, 002, 001, 000, 001, 000, 242, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Vianden              - 008, 000, 014, 000, 010, 000, 106, 002, 001, 000, 001, 000, 133, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Virneburg            - 003, 000, 014, 000, 033, 000, 059, 002, 001, 000, 001, 000, 245, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Geldern              - 008, 000, 014, 000, 019, 000, 171, 001, 001, 000, 001, 000, 133, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Veldenz              - 001, 000, 014, 000, 035, 000, 110, 002, 001, 000, 001, 000, 242, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Guntersblum          - 008, 000, 014, 000, 067, 000, 126, 002, 001, 000, 001, 000, 133, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Gollheim             - 001, 000, 014, 000, 055, 000, 148, 002, 001, 000, 001, 000, 242, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
St.Wen               - 008, 000, 014, 000, 034, 000, 169, 002, 001, 000, 001, 000, 133, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
Mittelbach           - 003, 000, 014, 000, 038, 000, 192, 002, 001, 000, 001, 000, 245, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
St.Avold             - 008, 000, 014, 000, 032, 000, 200, 002, 001, 000, 001, 000, 133, 000, 098, 000, 255, 001, 000, 000, 000, 025, 025, 025, 255, 255, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 
